timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774864606.616,0.000,1.000,1.000,0.000
1774864606.626,0.000,1.000,1.000,0.000
1774864606.637,1.000,0.000,0.985,0.015
1774864606.647,1.000,0.000,0.684,0.316
1774864606.657,1.000,0.000,0.989,0.011
1774864606.667,1.000,0.000,1.000,0.000
1774864606.678,0.000,1.000,1.000,0.000
1774864606.688,0.000,1.000,1.000,0.000
1774864606.698,0.000,1.000,1.000,0.000
1774864606.708,0.000,1.000,1.000,0.000
1774864606.719,0.000,1.000,1.000,0.000
1774864606.729,0.000,1.000,0.814,0.186
1774864606.739,0.000,1.000,1.000,0.000
1774864606.749,0.000,1.000,1.000,0.000
1774864606.759,0.000,1.000,1.000,0.000
1774864606.770,0.000,1.000,1.000,0.000
1774864606.780,0.000,1.000,1.000,0.000
1774864606.790,0.000,1.000,1.000,0.000
1774864606.800,0.000,1.000,1.000,0.000
1774864606.811,0.000,1.000,1.000,0.000
1774864606.821,0.000,1.000,1.000,0.000
1774864606.831,0.000,1.000,1.000,0.000
1774864606.841,0.000,1.000,1.000,0.000
1774864606.852,0.000,1.000,1.000,0.000
1774864606.862,0.000,1.000,1.000,0.000
1774864606.872,0.000,1.000,1.000,0.000
1774864606.882,0.000,1.000,1.000,0.000
1774864606.893,0.066,0.934,0.964,0.036
1774864606.903,1.000,0.000,1.000,0.000
1774864606.913,1.000,0.000,0.944,0.056
1774864606.923,0.000,1.000,1.000,0.000
1774864606.934,0.000,1.000,1.000,0.000
1774864606.944,0.000,1.000,1.000,0.000
1774864606.954,0.000,1.000,1.000,0.000
1774864606.964,0.000,1.000,1.000,0.000
1774864606.975,0.188,0.812,1.000,0.000
1774864606.985,0.063,0.937,1.000,0.000
1774864606.995,0.000,1.000,1.000,0.000
1774864607.005,0.056,0.944,0.631,0.369
1774864607.015,0.000,1.000,1.000,0.000
1774864607.026,0.000,1.000,1.000,0.000
1774864607.036,0.000,1.000,1.000,0.000
1774864607.046,0.000,1.000,1.000,0.000
1774864607.056,0.000,1.000,1.000,0.000
1774864607.067,0.000,1.000,1.000,0.000
1774864607.077,0.000,1.000,0.736,0.264
1774864607.087,0.000,1.000,1.000,0.000
1774864607.097,0.000,1.000,1.000,0.000
1774864607.108,0.000,1.000,0.621,0.379
1774864607.118,0.000,1.000,0.906,0.094
1774864607.128,0.000,1.000,1.000,0.000
1774864607.138,0.000,1.000,1.000,0.000
1774864607.149,0.000,1.000,1.000,0.000
1774864607.159,0.000,1.000,1.000,0.000
1774864607.169,1.000,0.000,1.000,0.000
1774864607.179,1.000,0.000,1.000,0.000
1774864607.189,1.000,0.000,1.000,0.000
1774864607.200,1.000,0.000,1.000,0.000
1774864607.210,1.000,0.000,1.000,0.000
1774864607.220,1.000,0.000,0.817,0.183
1774864607.230,1.000,0.000,1.000,0.000
1774864607.241,1.000,0.000,1.000,0.000
1774864607.251,1.000,0.000,1.000,0.000
1774864607.261,1.000,0.000,0.777,0.223
1774864607.271,1.000,0.000,1.000,0.000
1774864607.282,1.000,0.000,1.000,0.000
1774864607.292,1.000,0.000,1.000,0.000
1774864607.302,1.000,0.000,1.000,0.000
1774864607.312,0.000,1.000,1.000,0.000
1774864607.322,0.000,1.000,1.000,0.000
1774864607.333,0.000,1.000,1.000,0.000
1774864607.343,0.000,1.000,1.000,0.000
1774864607.353,0.000,1.000,1.000,0.000
1774864607.363,0.000,1.000,1.000,0.000
1774864607.374,0.000,1.000,1.000,0.000
1774864607.384,0.000,1.000,1.000,0.000
1774864607.394,0.000,1.000,1.000,0.000
1774864607.404,0.000,1.000,1.000,0.000
1774864607.415,0.000,1.000,0.891,0.109
1774864607.425,0.145,0.855,0.764,0.236
1774864607.435,1.000,0.000,1.000,0.000
1774864607.445,1.000,0.000,1.000,0.000
1774864607.455,1.000,0.000,1.000,0.000
1774864607.466,1.000,0.000,1.000,0.000
1774864607.476,1.000,0.000,1.000,0.000
1774864607.486,1.000,0.000,1.000,0.000
1774864607.496,1.000,0.000,0.683,0.317
1774864607.507,1.000,0.000,1.000,0.000
1774864607.517,1.000,0.000,1.000,0.000
1774864607.527,1.000,0.000,1.000,0.000
1774864607.537,1.000,0.000,1.000,0.000
1774864607.547,1.000,0.000,1.000,0.000
1774864607.558,1.000,0.000,1.000,0.000
1774864607.568,1.000,0.000,1.000,0.000
1774864607.578,1.000,0.000,0.396,0.604
1774864607.588,0.517,0.483,1.000,0.000
1774864607.599,0.427,0.573,1.000,0.000
1774864607.609,1.000,0.000,1.000,0.000
1774864607.619,1.000,0.000,1.000,0.000
1774864607.629,1.000,0.000,1.000,0.000
1774864607.640,1.000,0.000,1.000,0.000
1774864607.650,0.000,1.000,1.000,0.000
1774864607.660,0.000,1.000,1.000,0.000
1774864607.670,0.000,1.000,1.000,0.000
1774864607.681,0.000,1.000,1.000,0.000
1774864607.691,0.000,1.000,1.000,0.000
1774864607.701,0.844,0.156,1.000,0.000
1774864607.711,1.000,0.000,1.000,0.000
1774864607.721,1.000,0.000,1.000,0.000
1774864607.732,1.000,0.000,1.000,0.000
1774864607.742,0.000,1.000,1.000,0.000
1774864607.752,0.000,1.000,1.000,0.000
1774864607.762,0.000,1.000,1.000,0.000
1774864607.773,0.000,1.000,1.000,0.000
1774864607.783,0.000,1.000,1.000,0.000
1774864607.793,0.000,1.000,1.000,0.000
1774864607.803,0.000,1.000,1.000,0.000
1774864607.813,0.000,1.000,1.000,0.000
1774864607.824,0.000,1.000,1.000,0.000
1774864607.834,0.000,1.000,0.925,0.075
1774864607.844,0.000,1.000,1.000,0.000
1774864607.854,0.000,1.000,1.000,0.000
1774864607.865,0.000,1.000,0.802,0.198
1774864607.875,0.000,1.000,1.000,0.000
1774864607.885,0.000,1.000,0.889,0.111
1774864607.895,0.000,1.000,1.000,0.000
1774864607.905,0.000,1.000,1.000,0.000
1774864607.916,0.000,1.000,1.000,0.000
1774864607.926,0.000,1.000,1.000,0.000
1774864607.936,0.000,1.000,1.000,0.000
1774864607.947,0.000,1.000,0.636,0.364
1774864607.957,0.000,1.000,1.000,0.000
1774864607.967,0.743,0.257,1.000,0.000
1774864607.977,1.000,0.000,1.000,0.000
1774864607.987,1.000,0.000,1.000,0.000
1774864607.998,0.000,1.000,1.000,0.000
1774864608.008,0.000,1.000,1.000,0.000
1774864608.018,0.000,1.000,1.000,0.000
1774864608.028,0.000,1.000,1.000,0.000
1774864608.039,0.000,1.000,1.000,0.000
1774864608.049,0.000,1.000,1.000,0.000
1774864608.059,0.000,1.000,1.000,0.000
1774864608.069,0.000,1.000,1.000,0.000
1774864608.080,0.000,1.000,1.000,0.000
1774864608.090,0.000,1.000,1.000,0.000
1774864608.100,0.000,1.000,1.000,0.000
1774864608.110,0.000,1.000,1.000,0.000
1774864608.121,0.000,1.000,1.000,0.000
1774864608.131,0.000,1.000,1.000,0.000
1774864608.141,0.000,1.000,1.000,0.000
1774864608.151,0.000,1.000,1.000,0.000
1774864608.161,0.000,1.000,1.000,0.000
1774864608.172,0.000,1.000,1.000,0.000
1774864608.182,0.000,1.000,0.557,0.443
1774864608.192,0.063,0.937,1.000,0.000
1774864608.202,0.000,1.000,0.885,0.115
1774864608.212,0.000,1.000,1.000,0.000
1774864608.222,0.000,1.000,1.000,0.000
1774864608.232,0.627,0.373,1.000,0.000
1774864608.243,1.000,0.000,1.000,0.000
1774864608.253,0.775,0.225,1.000,0.000
1774864608.263,1.000,0.000,1.000,0.000
1774864608.273,0.594,0.406,1.000,0.000
1774864608.283,1.000,0.000,1.000,0.000
1774864608.294,1.000,0.000,1.000,0.000
1774864608.304,1.000,0.000,1.000,0.000
1774864608.314,1.000,0.000,1.000,0.000
1774864608.324,1.000,0.000,0.693,0.307
1774864608.335,1.000,0.000,1.000,0.000
1774864608.345,1.000,0.000,0.919,0.081
1774864608.355,0.872,0.128,1.000,0.000
1774864608.365,1.000,0.000,1.000,0.000
1774864608.376,1.000,0.000,1.000,0.000
1774864608.386,1.000,0.000,1.000,0.000
1774864608.396,0.761,0.239,1.000,0.000
1774864608.406,1.000,0.000,1.000,0.000
1774864608.417,1.000,0.000,1.000,0.000
1774864608.427,0.000,1.000,0.651,0.349
1774864608.437,0.000,1.000,1.000,0.000
1774864608.447,0.000,1.000,1.000,0.000
1774864608.458,0.000,1.000,1.000,0.000
1774864608.468,0.000,1.000,1.000,0.000
1774864608.478,0.000,1.000,1.000,0.000
1774864608.488,0.000,1.000,0.894,0.106
1774864608.499,1.000,0.000,1.000,0.000
1774864608.509,1.000,0.000,1.000,0.000
1774864608.519,1.000,0.000,1.000,0.000
1774864608.529,1.000,0.000,1.000,0.000
1774864608.540,1.000,0.000,1.000,0.000
1774864608.550,1.000,0.000,0.757,0.243
1774864608.560,1.000,0.000,1.000,0.000
1774864608.570,1.000,0.000,1.000,0.000
1774864608.581,1.000,0.000,1.000,0.000
1774864608.591,1.000,0.000,1.000,0.000
1774864608.601,0.000,1.000,1.000,0.000
1774864608.611,0.254,0.746,0.715,0.285
1774864608.621,0.000,1.000,1.000,0.000
1774864608.632,0.000,1.000,1.000,0.000
1774864608.642,0.000,1.000,1.000,0.000
1774864608.652,0.000,1.000,1.000,0.000
1774864608.662,0.000,1.000,1.000,0.000
1774864608.673,0.000,1.000,1.000,0.000
1774864608.683,0.177,0.823,1.000,0.000
1774864608.693,0.000,1.000,1.000,0.000
1774864608.703,0.000,1.000,1.000,0.000
1774864608.713,0.000,1.000,0.901,0.099
1774864608.724,0.000,1.000,0.816,0.184
1774864608.734,0.000,1.000,1.000,0.000
1774864608.744,0.000,1.000,1.000,0.000
1774864608.754,0.000,1.000,1.000,0.000
1774864608.765,1.000,0.000,1.000,0.000
1774864608.775,1.000,0.000,1.000,0.000
1774864608.785,1.000,0.000,1.000,0.000
1774864608.795,1.000,0.000,1.000,0.000
1774864608.806,1.000,0.000,0.748,0.252
1774864608.816,0.643,0.357,1.000,0.000
1774864608.826,1.000,0.000,1.000,0.000
1774864608.836,1.000,0.000,1.000,0.000
1774864608.847,1.000,0.000,1.000,0.000
1774864608.857,1.000,0.000,1.000,0.000
1774864608.867,1.000,0.000,1.000,0.000
1774864608.877,1.000,0.000,1.000,0.000
1774864608.888,0.000,1.000,1.000,0.000
1774864608.898,0.000,1.000,1.000,0.000
1774864608.908,0.000,1.000,1.000,0.000
1774864608.918,0.000,1.000,1.000,0.000
1774864608.928,0.000,1.000,1.000,0.000
1774864608.939,0.000,1.000,1.000,0.000
1774864608.949,0.000,1.000,1.000,0.000
1774864608.959,0.000,1.000,1.000,0.000
1774864608.969,0.000,1.000,1.000,0.000
1774864608.980,0.000,1.000,1.000,0.000
1774864608.990,0.000,1.000,1.000,0.000
1774864609.000,0.000,1.000,1.000,0.000
1774864609.010,0.000,1.000,1.000,0.000
1774864609.021,0.000,1.000,1.000,0.000
1774864609.031,1.000,0.000,1.000,0.000
1774864609.041,1.000,0.000,1.000,0.000
1774864609.051,0.806,0.194,1.000,0.000
1774864609.062,0.839,0.161,1.000,0.000
1774864609.072,1.000,0.000,1.000,0.000
1774864609.082,1.000,0.000,1.000,0.000
1774864609.092,0.000,1.000,0.802,0.198
1774864609.103,0.000,1.000,1.000,0.000
1774864609.113,0.000,1.000,1.000,0.000
1774864609.123,0.000,1.000,1.000,0.000
1774864609.133,0.000,1.000,1.000,0.000
1774864609.143,0.000,1.000,1.000,0.000
1774864609.154,0.000,1.000,1.000,0.000
1774864609.164,0.000,1.000,1.000,0.000
1774864609.174,0.000,1.000,1.000,0.000
1774864609.184,0.000,1.000,1.000,0.000
1774864609.195,0.000,1.000,1.000,0.000
1774864609.205,0.000,1.000,1.000,0.000
1774864609.215,0.000,1.000,1.000,0.000
1774864609.225,0.000,1.000,1.000,0.000
1774864609.235,0.000,1.000,0.832,0.168
1774864609.246,0.000,1.000,1.000,0.000
1774864609.256,0.000,1.000,1.000,0.000
1774864609.266,0.000,1.000,1.000,0.000
1774864609.276,0.000,1.000,1.000,0.000
1774864609.286,0.000,1.000,1.000,0.000
1774864609.297,1.000,0.000,1.000,0.000
1774864609.307,1.000,0.000,1.000,0.000
1774864609.317,1.000,0.000,1.000,0.000
1774864609.327,1.000,0.000,1.000,0.000
1774864609.338,1.000,0.000,1.000,0.000
1774864609.348,1.000,0.000,1.000,0.000
1774864609.358,1.000,0.000,1.000,0.000
1774864609.368,1.000,0.000,1.000,0.000
1774864609.379,1.000,0.000,1.000,0.000
1774864609.389,1.000,0.000,0.745,0.255
1774864609.399,1.000,0.000,1.000,0.000
1774864609.409,0.818,0.182,1.000,0.000
1774864609.419,1.000,0.000,1.000,0.000
1774864609.430,0.825,0.175,1.000,0.000
1774864609.440,1.000,0.000,1.000,0.000
1774864609.450,1.000,0.000,0.976,0.024
1774864609.460,0.723,0.277,1.000,0.000
1774864609.471,1.000,0.000,1.000,0.000
1774864609.481,0.631,0.369,1.000,0.000
1774864609.491,0.000,1.000,1.000,0.000
1774864609.501,0.000,1.000,0.816,0.184
1774864609.512,0.000,1.000,1.000,0.000
1774864609.522,0.000,1.000,1.000,0.000
1774864609.532,0.000,1.000,0.538,0.462
1774864609.542,0.000,1.000,1.000,0.000
1774864609.553,0.000,1.000,1.000,0.000
1774864609.563,1.000,0.000,1.000,0.000
1774864609.573,0.938,0.062,1.000,0.000
1774864609.583,1.000,0.000,0.986,0.014
1774864609.594,1.000,0.000,0.818,0.182
1774864609.604,1.000,0.000,1.000,0.000
1774864609.614,1.000,0.000,1.000,0.000
1774864609.624,0.581,0.419,1.000,0.000
1774864609.635,0.894,0.106,1.000,0.000
1774864609.645,1.000,0.000,1.000,0.000
1774864609.655,1.000,0.000,1.000,0.000
1774864609.665,1.000,0.000,0.827,0.173
1774864609.676,1.000,0.000,1.000,0.000
1774864609.686,1.000,0.000,1.000,0.000
1774864609.696,1.000,0.000,1.000,0.000
1774864609.706,0.951,0.049,1.000,0.000
1774864609.717,1.000,0.000,1.000,0.000
1774864609.727,1.000,0.000,1.000,0.000
1774864609.737,1.000,0.000,0.830,0.170
1774864609.747,1.000,0.000,1.000,0.000
1774864609.757,1.000,0.000,1.000,0.000
1774864609.768,1.000,0.000,1.000,0.000
1774864609.778,0.840,0.160,0.875,0.125
1774864609.788,0.704,0.296,1.000,0.000
1774864609.798,0.263,0.737,1.000,0.000
1774864609.809,0.000,1.000,1.000,0.000
1774864609.819,0.000,1.000,1.000,0.000
1774864609.829,0.961,0.039,1.000,0.000
1774864609.839,1.000,0.000,1.000,0.000
1774864609.850,1.000,0.000,1.000,0.000
1774864609.860,1.000,0.000,1.000,0.000
1774864609.870,0.796,0.204,1.000,0.000
1774864609.880,1.000,0.000,1.000,0.000
1774864609.891,1.000,0.000,1.000,0.000
1774864609.901,0.886,0.114,1.000,0.000
1774864609.911,0.834,0.166,1.000,0.000
1774864609.921,1.000,0.000,1.000,0.000
1774864609.932,0.000,1.000,1.000,0.000
1774864609.942,0.188,0.812,0.875,0.125
1774864609.952,0.000,1.000,1.000,0.000
1774864609.962,0.000,1.000,1.000,0.000
1774864609.973,0.000,1.000,1.000,0.000
1774864609.983,0.000,1.000,1.000,0.000
1774864609.993,0.000,1.000,1.000,0.000
1774864610.003,0.000,1.000,0.850,0.150
1774864610.013,0.000,1.000,1.000,0.000
1774864610.024,0.000,1.000,0.969,0.031
1774864610.034,0.000,1.000,0.652,0.348
1774864610.044,0.000,1.000,1.000,0.000
1774864610.054,0.000,1.000,1.000,0.000
1774864610.065,0.000,1.000,1.000,0.000
1774864610.075,0.000,1.000,1.000,0.000
1774864610.085,0.000,1.000,1.000,0.000
1774864610.095,1.000,0.000,1.000,0.000
1774864610.106,1.000,0.000,1.000,0.000
1774864610.116,1.000,0.000,1.000,0.000
1774864610.126,1.000,0.000,1.000,0.000
1774864610.136,1.000,0.000,1.000,0.000
1774864610.147,1.000,0.000,1.000,0.000
1774864610.157,1.000,0.000,1.000,0.000
1774864610.167,1.000,0.000,1.000,0.000
1774864610.177,1.000,0.000,1.000,0.000
1774864610.188,1.000,0.000,1.000,0.000
1774864610.198,1.000,0.000,1.000,0.000
1774864610.208,1.000,0.000,0.862,0.138
1774864610.218,1.000,0.000,1.000,0.000
1774864610.229,1.000,0.000,1.000,0.000
1774864610.239,1.000,0.000,1.000,0.000
1774864610.249,1.000,0.000,1.000,0.000
1774864610.259,1.000,0.000,1.000,0.000
1774864610.269,0.156,0.844,1.000,0.000
1774864610.280,0.000,1.000,1.000,0.000
1774864610.290,0.000,1.000,1.000,0.000
1774864610.300,0.000,1.000,1.000,0.000
1774864610.310,0.000,1.000,1.000,0.000
1774864610.320,0.000,1.000,1.000,0.000
1774864610.331,0.000,1.000,1.000,0.000
1774864610.341,0.000,1.000,1.000,0.000
1774864610.351,0.000,1.000,1.000,0.000
1774864610.361,1.000,0.000,1.000,0.000
1774864610.371,1.000,0.000,1.000,0.000
1774864610.382,1.000,0.000,1.000,0.000
1774864610.392,0.000,1.000,1.000,0.000
1774864610.402,0.000,1.000,1.000,0.000
1774864610.412,0.000,1.000,1.000,0.000
1774864610.423,0.000,1.000,0.892,0.108
1774864610.433,0.000,1.000,0.948,0.052
1774864610.443,0.000,1.000,0.416,0.584
1774864610.453,0.000,1.000,1.000,0.000
1774864610.464,0.000,1.000,0.837,0.163
1774864610.474,0.000,1.000,0.208,0.792
1774864610.484,0.000,1.000,1.000,0.000
1774864610.494,0.000,1.000,1.000,0.000
1774864610.505,0.054,0.946,1.000,0.000
1774864610.515,0.000,1.000,1.000,0.000
1774864610.525,0.000,1.000,1.000,0.000
1774864610.535,0.000,1.000,1.000,0.000
1774864610.546,0.000,1.000,1.000,0.000
1774864610.556,0.000,1.000,0.951,0.049
1774864610.566,0.000,1.000,1.000,0.000
1774864610.576,0.000,1.000,1.000,0.000
1774864610.586,0.000,1.000,1.000,0.000
1774864610.597,0.000,1.000,1.000,0.000
1774864610.607,0.000,1.000,1.000,0.000
1774864610.617,0.000,1.000,0.798,0.202
1774864610.627,1.000,0.000,0.851,0.149
1774864610.638,1.000,0.000,1.000,0.000
1774864610.648,1.000,0.000,1.000,0.000
1774864610.658,1.000,0.000,1.000,0.000
1774864610.668,1.000,0.000,0.894,0.106
1774864610.679,1.000,0.000,1.000,0.000
1774864610.689,1.000,0.000,1.000,0.000
1774864610.699,0.384,0.616,1.000,0.000
1774864610.709,0.502,0.498,0.836,0.164
1774864610.719,1.000,0.000,1.000,0.000
1774864610.730,1.000,0.000,1.000,0.000
1774864610.740,1.000,0.000,1.000,0.000
1774864610.750,0.574,0.426,1.000,0.000
1774864610.760,1.000,0.000,0.879,0.121
1774864610.771,1.000,0.000,1.000,0.000
1774864610.781,1.000,0.000,1.000,0.000
1774864610.791,1.000,0.000,1.000,0.000
1774864610.801,1.000,0.000,1.000,0.000
1774864610.812,1.000,0.000,1.000,0.000
1774864610.822,1.000,0.000,1.000,0.000
1774864610.832,0.564,0.436,1.000,0.000
1774864610.842,0.000,1.000,1.000,0.000
1774864610.853,0.494,0.506,0.686,0.314
1774864610.863,0.000,1.000,0.948,0.052
1774864610.873,0.000,1.000,1.000,0.000
1774864610.883,0.000,1.000,1.000,0.000
1774864610.894,1.000,0.000,1.000,0.000
1774864610.904,1.000,0.000,1.000,0.000
1774864610.914,1.000,0.000,0.854,0.146
1774864610.924,1.000,0.000,1.000,0.000
1774864610.935,1.000,0.000,1.000,0.000
1774864610.945,0.941,0.059,1.000,0.000
1774864610.955,0.807,0.193,1.000,0.000
1774864610.965,1.000,0.000,1.000,0.000
1774864610.976,1.000,0.000,1.000,0.000
1774864610.986,0.968,0.032,1.000,0.000
1774864610.996,1.000,0.000,1.000,0.000
1774864611.006,0.000,1.000,1.000,0.000
1774864611.017,0.000,1.000,1.000,0.000
1774864611.027,0.000,1.000,1.000,0.000
1774864611.037,0.000,1.000,0.985,0.015
1774864611.047,0.022,0.978,1.000,0.000
1774864611.058,0.269,0.731,1.000,0.000
1774864611.068,0.000,1.000,0.751,0.249
1774864611.078,0.000,1.000,1.000,0.000
1774864611.088,0.000,1.000,1.000,0.000
1774864611.099,0.000,1.000,1.000,0.000
1774864611.109,0.000,1.000,1.000,0.000
1774864611.119,0.000,1.000,1.000,0.000
1774864611.129,0.000,1.000,1.000,0.000
1774864611.140,0.000,1.000,1.000,0.000
1774864611.150,0.000,1.000,1.000,0.000
1774864611.160,1.000,0.000,0.963,0.037
1774864611.170,1.000,0.000,0.901,0.099
1774864611.180,1.000,0.000,1.000,0.000
1774864611.191,1.000,0.000,1.000,0.000
1774864611.201,1.000,0.000,1.000,0.000
1774864611.211,1.000,0.000,1.000,0.000
1774864611.221,1.000,0.000,0.918,0.082
1774864611.232,1.000,0.000,1.000,0.000
1774864611.242,1.000,0.000,1.000,0.000
1774864611.252,0.784,0.216,1.000,0.000
1774864611.262,1.000,0.000,1.000,0.000
1774864611.273,1.000,0.000,0.901,0.099
1774864611.283,0.865,0.135,1.000,0.000
1774864611.293,1.000,0.000,1.000,0.000
1774864611.303,1.000,0.000,1.000,0.000
1774864611.314,1.000,0.000,1.000,0.000
1774864611.324,1.000,0.000,1.000,0.000
1774864611.334,0.000,1.000,1.000,0.000
1774864611.344,0.000,1.000,1.000,0.000
1774864611.355,0.087,0.913,1.000,0.000
1774864611.365,0.000,1.000,1.000,0.000
1774864611.375,0.000,1.000,0.873,0.127
1774864611.385,0.000,1.000,1.000,0.000
1774864611.396,0.000,1.000,1.000,0.000
1774864611.406,0.000,1.000,1.000,0.000
1774864611.416,0.000,1.000,1.000,0.000
1774864611.426,1.000,0.000,1.000,0.000
1774864611.437,1.000,0.000,1.000,0.000
1774864611.447,0.000,1.000,1.000,0.000
1774864611.457,0.000,1.000,1.000,0.000
1774864611.467,0.000,1.000,1.000,0.000
1774864611.478,0.000,1.000,1.000,0.000
1774864611.488,0.000,1.000,1.000,0.000
1774864611.498,0.000,1.000,1.000,0.000
1774864611.508,0.000,1.000,1.000,0.000
1774864611.519,0.000,1.000,1.000,0.000
1774864611.529,0.000,1.000,1.000,0.000
1774864611.539,0.000,1.000,1.000,0.000
1774864611.549,0.000,1.000,1.000,0.000
1774864611.559,0.000,1.000,1.000,0.000
1774864611.570,0.000,1.000,1.000,0.000
1774864611.580,0.000,1.000,1.000,0.000
1774864611.590,0.000,1.000,1.000,0.000
1774864611.600,0.000,1.000,1.000,0.000
1774864611.611,0.000,1.000,1.000,0.000
1774864611.621,0.000,1.000,1.000,0.000
1774864611.631,0.000,1.000,0.980,0.020
1774864611.641,0.000,1.000,1.000,0.000
1774864611.652,0.000,1.000,1.000,0.000
1774864611.662,0.000,1.000,1.000,0.000
1774864611.672,0.000,1.000,0.779,0.221
1774864611.682,0.000,1.000,1.000,0.000
1774864611.693,0.600,0.400,1.000,0.000
1774864611.703,1.000,0.000,1.000,0.000
1774864611.713,1.000,0.000,1.000,0.000
1774864611.723,1.000,0.000,1.000,0.000
1774864611.734,1.000,0.000,1.000,0.000
1774864611.744,1.000,0.000,1.000,0.000
1774864611.754,1.000,0.000,1.000,0.000
1774864611.764,1.000,0.000,1.000,0.000
1774864611.775,1.000,0.000,0.619,0.381
1774864611.785,1.000,0.000,1.000,0.000
1774864611.795,1.000,0.000,0.991,0.009
1774864611.805,1.000,0.000,1.000,0.000
1774864611.816,1.000,0.000,1.000,0.000
1774864611.826,1.000,0.000,1.000,0.000
1774864611.836,1.000,0.000,1.000,0.000
1774864611.846,1.000,0.000,1.000,0.000
1774864611.857,1.000,0.000,1.000,0.000
1774864611.867,0.816,0.184,1.000,0.000
1774864611.877,1.000,0.000,1.000,0.000
1774864611.887,1.000,0.000,1.000,0.000
1774864611.898,1.000,0.000,1.000,0.000
1774864611.908,1.000,0.000,1.000,0.000
1774864611.918,1.000,0.000,1.000,0.000
1774864611.928,1.000,0.000,1.000,0.000
1774864611.938,0.185,0.815,1.000,0.000
1774864611.949,0.000,1.000,0.879,0.121
1774864611.959,0.905,0.095,1.000,0.000
1774864611.969,0.879,0.121,1.000,0.000
1774864611.979,1.000,0.000,1.000,0.000
1774864611.990,1.000,0.000,1.000,0.000
1774864612.000,1.000,0.000,1.000,0.000
1774864612.010,1.000,0.000,1.000,0.000
1774864612.020,1.000,0.000,1.000,0.000
1774864612.030,1.000,0.000,0.911,0.089
1774864612.040,1.000,0.000,1.000,0.000
1774864612.051,1.000,0.000,1.000,0.000
1774864612.061,0.000,1.000,1.000,0.000
1774864612.071,0.000,1.000,1.000,0.000
1774864612.081,0.000,1.000,1.000,0.000
1774864612.091,0.000,1.000,1.000,0.000
1774864612.101,0.000,1.000,1.000,0.000
1774864612.111,0.000,1.000,1.000,0.000
1774864612.121,0.000,1.000,1.000,0.000
1774864612.132,0.000,1.000,1.000,0.000
1774864612.142,0.000,1.000,1.000,0.000
1774864612.152,0.000,1.000,1.000,0.000
1774864612.162,0.089,0.911,0.675,0.325
1774864612.172,0.000,1.000,1.000,0.000
1774864612.182,0.000,1.000,1.000,0.000
1774864612.193,0.159,0.841,1.000,0.000
1774864612.203,0.000,1.000,1.000,0.000
1774864612.213,0.000,1.000,1.000,0.000
1774864612.223,1.000,0.000,1.000,0.000
1774864612.234,0.000,1.000,1.000,0.000
1774864612.244,0.000,1.000,1.000,0.000
1774864612.254,0.000,1.000,0.737,0.263
1774864612.264,0.123,0.877,1.000,0.000
1774864612.275,0.000,1.000,0.822,0.178
1774864612.285,0.000,1.000,1.000,0.000
1774864612.295,0.000,1.000,1.000,0.000
1774864612.305,0.000,1.000,1.000,0.000
1774864612.316,0.000,1.000,1.000,0.000
1774864612.326,0.000,1.000,0.951,0.049
1774864612.336,0.000,1.000,1.000,0.000
1774864612.346,0.000,1.000,1.000,0.000
1774864612.357,0.000,1.000,1.000,0.000
1774864612.367,0.000,1.000,1.000,0.000
1774864612.377,0.000,1.000,1.000,0.000
1774864612.387,0.000,1.000,1.000,0.000
1774864612.398,0.000,1.000,1.000,0.000
1774864612.408,0.000,1.000,0.937,0.063
1774864612.418,0.000,1.000,1.000,0.000
1774864612.428,0.000,1.000,1.000,0.000
1774864612.439,0.000,1.000,1.000,0.000
1774864612.449,0.000,1.000,1.000,0.000
1774864612.459,0.000,1.000,1.000,0.000
1774864612.469,0.000,1.000,1.000,0.000
1774864612.480,0.000,1.000,0.913,0.087
1774864612.490,1.000,0.000,1.000,0.000
1774864612.500,1.000,0.000,1.000,0.000
1774864612.510,1.000,0.000,1.000,0.000
1774864612.521,0.876,0.124,1.000,0.000
1774864612.531,1.000,0.000,1.000,0.000
1774864612.541,1.000,0.000,1.000,0.000
1774864612.551,1.000,0.000,1.000,0.000
1774864612.562,1.000,0.000,1.000,0.000
1774864612.572,1.000,0.000,1.000,0.000
1774864612.582,1.000,0.000,1.000,0.000
1774864612.592,0.000,1.000,1.000,0.000
1774864612.603,0.000,1.000,1.000,0.000
1774864612.613,0.417,0.583,1.000,0.000
1774864612.623,0.000,1.000,0.718,0.282
1774864612.633,0.000,1.000,1.000,0.000
1774864612.644,0.000,1.000,0.612,0.388
1774864612.654,0.000,1.000,1.000,0.000
1774864612.664,0.000,1.000,0.961,0.039
1774864612.674,0.000,1.000,0.927,0.073
1774864612.685,0.000,1.000,1.000,0.000
1774864612.695,0.000,1.000,0.949,0.051
1774864612.705,0.000,1.000,1.000,0.000
1774864612.715,0.000,1.000,1.000,0.000
1774864612.726,0.000,1.000,1.000,0.000
1774864612.736,0.000,1.000,1.000,0.000
1774864612.746,0.000,1.000,1.000,0.000
1774864612.756,0.853,0.147,1.000,0.000
1774864612.767,1.000,0.000,1.000,0.000
1774864612.777,1.000,0.000,1.000,0.000
1774864612.787,1.000,0.000,1.000,0.000
1774864612.797,1.000,0.000,1.000,0.000
1774864612.808,1.000,0.000,1.000,0.000
