timestamp,Sonar_normal,Sonar_abnormal,Thruster_normal,Thruster_abnormal
1774921537.247,1.000,0.000,0.349,0.651
1774921537.257,1.000,0.000,0.000,1.000
1774921537.268,1.000,0.000,0.000,1.000
1774921537.278,1.000,0.000,0.000,1.000
1774921537.288,1.000,0.000,0.000,1.000
1774921537.298,1.000,0.000,0.000,1.000
1774921537.308,1.000,0.000,0.000,1.000
1774921537.319,0.988,0.012,0.000,1.000
1774921537.329,1.000,0.000,0.000,1.000
1774921537.339,1.000,0.000,1.000,0.000
1774921537.349,1.000,0.000,0.808,0.192
1774921537.360,1.000,0.000,1.000,0.000
1774921537.370,1.000,0.000,0.758,0.242
1774921537.380,1.000,0.000,1.000,0.000
1774921537.390,1.000,0.000,1.000,0.000
1774921537.401,1.000,0.000,0.928,0.072
1774921537.411,1.000,0.000,1.000,0.000
1774921537.421,1.000,0.000,1.000,0.000
1774921537.431,1.000,0.000,1.000,0.000
1774921537.442,0.894,0.106,0.776,0.224
1774921537.452,1.000,0.000,1.000,0.000
1774921537.462,1.000,0.000,1.000,0.000
1774921537.472,1.000,0.000,1.000,0.000
1774921537.483,1.000,0.000,1.000,0.000
1774921537.493,1.000,0.000,1.000,0.000
1774921537.503,1.000,0.000,0.531,0.469
1774921537.513,1.000,0.000,1.000,0.000
1774921537.524,1.000,0.000,1.000,0.000
1774921537.534,1.000,0.000,1.000,0.000
1774921537.544,1.000,0.000,1.000,0.000
1774921537.554,1.000,0.000,1.000,0.000
1774921537.565,1.000,0.000,0.879,0.121
1774921537.575,1.000,0.000,0.000,1.000
1774921537.585,1.000,0.000,0.000,1.000
1774921537.595,1.000,0.000,0.000,1.000
1774921537.606,1.000,0.000,1.000,0.000
1774921537.616,1.000,0.000,1.000,0.000
1774921537.626,1.000,0.000,0.587,0.413
1774921537.637,1.000,0.000,1.000,0.000
1774921537.647,1.000,0.000,1.000,0.000
1774921537.657,1.000,0.000,1.000,0.000
1774921537.667,1.000,0.000,1.000,0.000
1774921537.678,0.988,0.012,0.000,1.000
1774921537.688,1.000,0.000,0.000,1.000
1774921537.698,0.915,0.085,0.000,1.000
1774921537.708,1.000,0.000,0.000,1.000
1774921537.719,1.000,0.000,0.000,1.000
1774921537.729,1.000,0.000,0.000,1.000
1774921537.739,1.000,0.000,0.000,1.000
1774921537.749,1.000,0.000,0.000,1.000
1774921537.760,1.000,0.000,0.000,1.000
1774921537.770,1.000,0.000,0.000,1.000
1774921537.780,1.000,0.000,0.000,1.000
1774921537.790,1.000,0.000,0.000,1.000
1774921537.801,0.472,0.528,0.000,1.000
1774921537.811,1.000,0.000,0.000,1.000
1774921537.821,1.000,0.000,0.000,1.000
1774921537.831,1.000,0.000,0.000,1.000
1774921537.842,1.000,0.000,0.000,1.000
1774921537.852,1.000,0.000,0.000,1.000
1774921537.862,0.789,0.211,0.000,1.000
1774921537.872,1.000,0.000,1.000,0.000
1774921537.883,1.000,0.000,0.657,0.343
1774921537.893,1.000,0.000,1.000,0.000
1774921537.903,1.000,0.000,1.000,0.000
1774921537.913,1.000,0.000,1.000,0.000
1774921537.924,1.000,0.000,1.000,0.000
1774921537.934,1.000,0.000,1.000,0.000
1774921537.944,0.987,0.013,1.000,0.000
1774921537.954,1.000,0.000,1.000,0.000
1774921537.964,1.000,0.000,0.000,1.000
1774921537.974,1.000,0.000,0.000,1.000
1774921537.985,1.000,0.000,0.000,1.000
1774921537.995,0.843,0.157,0.000,1.000
1774921538.005,1.000,0.000,0.000,1.000
1774921538.015,1.000,0.000,0.000,1.000
1774921538.026,1.000,0.000,0.000,1.000
1774921538.036,1.000,0.000,0.000,1.000
1774921538.046,1.000,0.000,0.000,1.000
1774921538.056,1.000,0.000,0.000,1.000
1774921538.067,1.000,0.000,0.000,1.000
1774921538.077,1.000,0.000,0.000,1.000
1774921538.087,0.613,0.387,0.000,1.000
1774921538.097,1.000,0.000,0.000,1.000
1774921538.108,0.924,0.076,0.000,1.000
1774921538.118,1.000,0.000,0.000,1.000
1774921538.128,0.933,0.067,0.000,1.000
1774921538.138,1.000,0.000,1.000,0.000
1774921538.149,1.000,0.000,1.000,0.000
1774921538.159,1.000,0.000,1.000,0.000
1774921538.169,1.000,0.000,1.000,0.000
1774921538.179,1.000,0.000,1.000,0.000
1774921538.190,0.866,0.134,1.000,0.000
1774921538.200,1.000,0.000,1.000,0.000
1774921538.210,0.773,0.227,0.000,1.000
1774921538.220,1.000,0.000,0.000,1.000
1774921538.231,1.000,0.000,0.041,0.959
1774921538.241,1.000,0.000,0.000,1.000
1774921538.251,1.000,0.000,0.000,1.000
1774921538.261,1.000,0.000,0.000,1.000
1774921538.271,0.835,0.165,0.000,1.000
1774921538.282,0.817,0.183,0.000,1.000
1774921538.292,1.000,0.000,0.000,1.000
1774921538.302,1.000,0.000,0.000,1.000
1774921538.312,1.000,0.000,0.000,1.000
1774921538.323,1.000,0.000,0.000,1.000
1774921538.333,1.000,0.000,0.000,1.000
1774921538.343,1.000,0.000,0.000,1.000
1774921538.353,1.000,0.000,0.005,0.995
1774921538.364,1.000,0.000,0.130,0.870
1774921538.374,1.000,0.000,0.000,1.000
1774921538.384,1.000,0.000,0.000,1.000
1774921538.394,1.000,0.000,0.000,1.000
1774921538.405,1.000,0.000,1.000,0.000
1774921538.415,1.000,0.000,0.602,0.398
1774921538.425,1.000,0.000,1.000,0.000
1774921538.435,0.855,0.145,1.000,0.000
1774921538.446,1.000,0.000,1.000,0.000
1774921538.456,1.000,0.000,1.000,0.000
1774921538.466,1.000,0.000,0.982,0.018
1774921538.476,1.000,0.000,1.000,0.000
1774921538.487,1.000,0.000,1.000,0.000
1774921538.497,0.832,0.168,1.000,0.000
1774921538.507,1.000,0.000,1.000,0.000
1774921538.517,1.000,0.000,0.000,1.000
1774921538.528,1.000,0.000,0.000,1.000
1774921538.538,1.000,0.000,0.000,1.000
1774921538.548,1.000,0.000,0.000,1.000
1774921538.558,1.000,0.000,0.000,1.000
1774921538.569,1.000,0.000,0.000,1.000
1774921538.579,1.000,0.000,0.000,1.000
1774921538.589,1.000,0.000,0.201,0.799
1774921538.599,0.979,0.021,0.000,1.000
1774921538.610,1.000,0.000,0.093,0.907
1774921538.620,1.000,0.000,0.000,1.000
1774921538.630,0.984,0.016,0.000,1.000
1774921538.640,1.000,0.000,0.000,1.000
1774921538.651,1.000,0.000,0.315,0.685
1774921538.661,1.000,0.000,0.000,1.000
1774921538.671,1.000,0.000,0.937,0.063
1774921538.681,1.000,0.000,1.000,0.000
1774921538.692,1.000,0.000,1.000,0.000
1774921538.702,1.000,0.000,0.895,0.105
1774921538.712,1.000,0.000,1.000,0.000
1774921538.722,0.770,0.230,1.000,0.000
1774921538.733,0.720,0.280,1.000,0.000
1774921538.743,1.000,0.000,1.000,0.000
1774921538.753,1.000,0.000,1.000,0.000
1774921538.763,1.000,0.000,0.671,0.329
1774921538.774,1.000,0.000,1.000,0.000
1774921538.784,1.000,0.000,1.000,0.000
1774921538.794,1.000,0.000,1.000,0.000
1774921538.804,1.000,0.000,0.000,1.000
1774921538.815,0.491,0.509,0.000,1.000
1774921538.825,1.000,0.000,0.000,1.000
1774921538.835,1.000,0.000,0.000,1.000
1774921538.845,1.000,0.000,0.000,1.000
1774921538.856,0.893,0.107,0.000,1.000
1774921538.866,0.803,0.197,0.000,1.000
1774921538.876,0.834,0.166,0.000,1.000
1774921538.886,1.000,0.000,0.000,1.000
1774921538.897,1.000,0.000,0.000,1.000
1774921538.907,1.000,0.000,0.000,1.000
1774921538.917,1.000,0.000,0.000,1.000
1774921538.927,1.000,0.000,0.000,1.000
1774921538.938,1.000,0.000,1.000,0.000
1774921538.948,1.000,0.000,1.000,0.000
1774921538.958,1.000,0.000,1.000,0.000
1774921538.968,1.000,0.000,1.000,0.000
1774921538.979,1.000,0.000,0.585,0.415
1774921538.989,0.173,0.827,1.000,0.000
1774921538.999,1.000,0.000,1.000,0.000
1774921539.009,1.000,0.000,1.000,0.000
1774921539.020,1.000,0.000,1.000,0.000
1774921539.030,1.000,0.000,0.855,0.145
1774921539.040,1.000,0.000,0.000,1.000
1774921539.050,1.000,0.000,0.000,1.000
1774921539.061,1.000,0.000,0.000,1.000
1774921539.071,1.000,0.000,0.000,1.000
1774921539.081,1.000,0.000,0.000,1.000
1774921539.091,1.000,0.000,0.000,1.000
1774921539.101,1.000,0.000,0.000,1.000
1774921539.112,1.000,0.000,0.000,1.000
1774921539.122,1.000,0.000,0.000,1.000
1774921539.132,1.000,0.000,0.000,1.000
1774921539.142,0.478,0.522,0.000,1.000
1774921539.153,1.000,0.000,0.000,1.000
1774921539.163,0.709,0.291,0.000,1.000
1774921539.173,1.000,0.000,0.000,1.000
1774921539.183,1.000,0.000,0.000,1.000
1774921539.194,1.000,0.000,0.000,1.000
1774921539.204,1.000,0.000,0.976,0.024
1774921539.214,1.000,0.000,0.000,1.000
1774921539.224,1.000,0.000,0.000,1.000
1774921539.235,1.000,0.000,0.000,1.000
1774921539.245,1.000,0.000,0.000,1.000
1774921539.255,1.000,0.000,0.000,1.000
1774921539.265,1.000,0.000,0.000,1.000
1774921539.276,0.679,0.321,0.000,1.000
1774921539.286,1.000,0.000,0.000,1.000
1774921539.296,1.000,0.000,0.000,1.000
1774921539.306,1.000,0.000,0.000,1.000
1774921539.317,1.000,0.000,0.000,1.000
1774921539.327,1.000,0.000,0.020,0.980
1774921539.337,1.000,0.000,0.000,1.000
1774921539.347,1.000,0.000,0.000,1.000
1774921539.358,1.000,0.000,0.000,1.000
1774921539.368,1.000,0.000,0.000,1.000
1774921539.378,1.000,0.000,0.000,1.000
1774921539.388,0.991,0.009,0.000,1.000
1774921539.399,1.000,0.000,0.000,1.000
1774921539.409,1.000,0.000,0.000,1.000
1774921539.419,1.000,0.000,0.000,1.000
1774921539.429,1.000,0.000,0.000,1.000
1774921539.440,1.000,0.000,0.000,1.000
1774921539.450,1.000,0.000,0.000,1.000
1774921539.460,1.000,0.000,0.000,1.000
1774921539.470,1.000,0.000,1.000,0.000
1774921539.481,1.000,0.000,1.000,0.000
1774921539.491,1.000,0.000,1.000,0.000
1774921539.501,1.000,0.000,1.000,0.000
1774921539.511,1.000,0.000,1.000,0.000
1774921539.522,1.000,0.000,1.000,0.000
1774921539.532,1.000,0.000,1.000,0.000
1774921539.542,1.000,0.000,1.000,0.000
1774921539.552,1.000,0.000,1.000,0.000
1774921539.563,1.000,0.000,0.738,0.262
1774921539.573,1.000,0.000,1.000,0.000
1774921539.583,1.000,0.000,1.000,0.000
1774921539.593,0.846,0.154,0.910,0.090
1774921539.604,1.000,0.000,1.000,0.000
1774921539.614,1.000,0.000,1.000,0.000
1774921539.624,1.000,0.000,1.000,0.000
1774921539.634,1.000,0.000,0.914,0.086
1774921539.645,1.000,0.000,1.000,0.000
1774921539.655,1.000,0.000,0.000,1.000
1774921539.665,1.000,0.000,0.000,1.000
1774921539.675,0.524,0.476,0.000,1.000
1774921539.686,1.000,0.000,0.000,1.000
1774921539.696,1.000,0.000,0.000,1.000
1774921539.706,1.000,0.000,0.000,1.000
1774921539.716,0.603,0.397,0.000,1.000
1774921539.727,1.000,0.000,0.000,1.000
1774921539.737,1.000,0.000,0.787,0.213
1774921539.747,1.000,0.000,1.000,0.000
1774921539.757,1.000,0.000,1.000,0.000
1774921539.768,1.000,0.000,1.000,0.000
1774921539.778,0.762,0.238,1.000,0.000
1774921539.788,0.641,0.359,1.000,0.000
1774921539.798,1.000,0.000,1.000,0.000
1774921539.809,1.000,0.000,1.000,0.000
1774921539.819,1.000,0.000,1.000,0.000
1774921539.829,1.000,0.000,1.000,0.000
1774921539.839,0.829,0.171,1.000,0.000
1774921539.850,1.000,0.000,0.863,0.137
1774921539.860,1.000,0.000,0.000,1.000
1774921539.870,1.000,0.000,0.000,1.000
1774921539.880,1.000,0.000,0.000,1.000
1774921539.891,1.000,0.000,0.000,1.000
1774921539.901,1.000,0.000,0.000,1.000
1774921539.911,1.000,0.000,0.000,1.000
1774921539.921,1.000,0.000,0.000,1.000
1774921539.931,1.000,0.000,0.000,1.000
1774921539.942,1.000,0.000,0.000,1.000
1774921539.952,1.000,0.000,0.000,1.000
1774921539.962,0.770,0.230,0.000,1.000
1774921539.972,1.000,0.000,0.126,0.874
1774921539.983,1.000,0.000,0.000,1.000
1774921539.993,1.000,0.000,0.000,1.000
1774921540.003,1.000,0.000,1.000,0.000
1774921540.013,1.000,0.000,0.627,0.373
1774921540.024,1.000,0.000,0.959,0.041
1774921540.034,1.000,0.000,1.000,0.000
1774921540.044,1.000,0.000,1.000,0.000
1774921540.054,1.000,0.000,1.000,0.000
1774921540.065,1.000,0.000,1.000,0.000
1774921540.075,1.000,0.000,1.000,0.000
1774921540.085,1.000,0.000,1.000,0.000
1774921540.095,1.000,0.000,1.000,0.000
1774921540.106,1.000,0.000,1.000,0.000
1774921540.116,1.000,0.000,0.000,1.000
1774921540.126,1.000,0.000,0.000,1.000
1774921540.136,1.000,0.000,0.000,1.000
1774921540.147,1.000,0.000,0.000,1.000
1774921540.157,1.000,0.000,0.000,1.000
1774921540.167,1.000,0.000,0.000,1.000
1774921540.177,0.649,0.351,0.000,1.000
1774921540.188,1.000,0.000,0.000,1.000
1774921540.198,1.000,0.000,0.000,1.000
1774921540.208,0.698,0.302,0.000,1.000
1774921540.218,1.000,0.000,0.401,0.599
1774921540.229,1.000,0.000,0.000,1.000
1774921540.239,0.770,0.230,0.000,1.000
1774921540.249,0.998,0.002,0.000,1.000
1774921540.259,1.000,0.000,0.000,1.000
1774921540.270,1.000,0.000,1.000,0.000
1774921540.280,1.000,0.000,1.000,0.000
1774921540.290,1.000,0.000,1.000,0.000
1774921540.300,1.000,0.000,1.000,0.000
1774921540.311,1.000,0.000,1.000,0.000
1774921540.321,1.000,0.000,1.000,0.000
1774921540.331,1.000,0.000,0.533,0.467
1774921540.341,0.754,0.246,1.000,0.000
1774921540.352,0.505,0.495,1.000,0.000
1774921540.362,1.000,0.000,1.000,0.000
1774921540.372,1.000,0.000,1.000,0.000
1774921540.382,1.000,0.000,0.960,0.040
1774921540.393,1.000,0.000,1.000,0.000
1774921540.403,1.000,0.000,0.000,1.000
1774921540.413,1.000,0.000,0.000,1.000
1774921540.423,1.000,0.000,0.000,1.000
1774921540.434,1.000,0.000,0.000,1.000
1774921540.444,1.000,0.000,0.000,1.000
1774921540.454,1.000,0.000,0.000,1.000
1774921540.464,1.000,0.000,0.266,0.734
1774921540.474,1.000,0.000,0.000,1.000
1774921540.485,1.000,0.000,0.000,1.000
1774921540.495,0.963,0.037,0.000,1.000
1774921540.505,1.000,0.000,0.000,1.000
1774921540.515,1.000,0.000,0.000,1.000
1774921540.526,1.000,0.000,0.000,1.000
1774921540.536,1.000,0.000,0.916,0.084
1774921540.546,1.000,0.000,0.940,0.060
1774921540.556,1.000,0.000,1.000,0.000
1774921540.567,1.000,0.000,1.000,0.000
1774921540.577,1.000,0.000,1.000,0.000
1774921540.587,1.000,0.000,1.000,0.000
1774921540.597,1.000,0.000,1.000,0.000
1774921540.608,1.000,0.000,1.000,0.000
1774921540.618,1.000,0.000,1.000,0.000
1774921540.628,1.000,0.000,1.000,0.000
1774921540.638,1.000,0.000,0.649,0.351
1774921540.649,1.000,0.000,1.000,0.000
1774921540.659,1.000,0.000,1.000,0.000
1774921540.669,1.000,0.000,1.000,0.000
1774921540.679,1.000,0.000,1.000,0.000
1774921540.690,1.000,0.000,1.000,0.000
1774921540.700,1.000,0.000,1.000,0.000
1774921540.710,1.000,0.000,1.000,0.000
1774921540.720,1.000,0.000,0.375,0.625
1774921540.731,1.000,0.000,1.000,0.000
1774921540.741,1.000,0.000,0.910,0.090
1774921540.751,1.000,0.000,1.000,0.000
1774921540.761,1.000,0.000,0.000,1.000
1774921540.772,1.000,0.000,0.000,1.000
1774921540.782,0.849,0.151,0.000,1.000
1774921540.792,1.000,0.000,0.000,1.000
1774921540.802,1.000,0.000,0.830,0.170
1774921540.813,1.000,0.000,1.000,0.000
1774921540.823,1.000,0.000,0.749,0.251
1774921540.833,0.901,0.099,1.000,0.000
1774921540.843,1.000,0.000,0.759,0.241
1774921540.854,1.000,0.000,1.000,0.000
1774921540.864,1.000,0.000,1.000,0.000
1774921540.874,1.000,0.000,1.000,0.000
1774921540.884,1.000,0.000,0.000,1.000
1774921540.895,1.000,0.000,0.000,1.000
1774921540.905,1.000,0.000,0.000,1.000
1774921540.915,0.818,0.182,0.000,1.000
1774921540.925,1.000,0.000,0.000,1.000
1774921540.936,1.000,0.000,0.000,1.000
1774921540.946,1.000,0.000,0.000,1.000
1774921540.956,1.000,0.000,0.000,1.000
1774921540.966,1.000,0.000,0.000,1.000
1774921540.977,1.000,0.000,0.000,1.000
1774921540.987,0.563,0.437,0.000,1.000
1774921540.997,0.954,0.046,0.124,0.876
1774921541.007,1.000,0.000,0.000,1.000
1774921541.018,1.000,0.000,0.000,1.000
1774921541.028,1.000,0.000,0.000,1.000
1774921541.038,0.700,0.300,0.000,1.000
1774921541.048,0.975,0.025,0.000,1.000
1774921541.059,1.000,0.000,0.000,1.000
1774921541.069,1.000,0.000,1.000,0.000
1774921541.079,1.000,0.000,1.000,0.000
1774921541.089,1.000,0.000,1.000,0.000
1774921541.099,1.000,0.000,1.000,0.000
1774921541.110,1.000,0.000,1.000,0.000
1774921541.120,1.000,0.000,1.000,0.000
1774921541.130,1.000,0.000,1.000,0.000
1774921541.140,1.000,0.000,1.000,0.000
1774921541.151,1.000,0.000,0.779,0.221
1774921541.161,1.000,0.000,1.000,0.000
1774921541.171,1.000,0.000,1.000,0.000
1774921541.181,1.000,0.000,1.000,0.000
1774921541.192,1.000,0.000,1.000,0.000
1774921541.202,1.000,0.000,1.000,0.000
1774921541.212,1.000,0.000,0.000,1.000
1774921541.222,1.000,0.000,0.000,1.000
1774921541.233,0.819,0.181,0.000,1.000
1774921541.243,1.000,0.000,0.000,1.000
1774921541.253,1.000,0.000,0.000,1.000
1774921541.263,1.000,0.000,0.000,1.000
1774921541.274,1.000,0.000,0.000,1.000
1774921541.284,0.958,0.042,0.000,1.000
1774921541.294,1.000,0.000,0.000,1.000
1774921541.304,1.000,0.000,0.000,1.000
1774921541.315,1.000,0.000,0.000,1.000
1774921541.325,1.000,0.000,0.000,1.000
1774921541.335,1.000,0.000,1.000,0.000
1774921541.345,1.000,0.000,1.000,0.000
1774921541.356,1.000,0.000,1.000,0.000
1774921541.366,0.883,0.117,1.000,0.000
1774921541.376,0.401,0.599,0.951,0.049
1774921541.386,1.000,0.000,0.674,0.326
1774921541.397,1.000,0.000,1.000,0.000
1774921541.407,1.000,0.000,1.000,0.000
1774921541.417,0.704,0.296,1.000,0.000
1774921541.427,1.000,0.000,1.000,0.000
1774921541.438,0.817,0.183,1.000,0.000
1774921541.448,1.000,0.000,1.000,0.000
1774921541.458,1.000,0.000,0.613,0.387
1774921541.468,1.000,0.000,1.000,0.000
1774921541.479,1.000,0.000,0.805,0.195
1774921541.489,1.000,0.000,1.000,0.000
1774921541.499,1.000,0.000,1.000,0.000
1774921541.509,1.000,0.000,1.000,0.000
1774921541.520,1.000,0.000,0.000,1.000
1774921541.530,1.000,0.000,0.000,1.000
1774921541.540,1.000,0.000,0.000,1.000
1774921541.550,1.000,0.000,0.004,0.996
1774921541.561,1.000,0.000,0.000,1.000
1774921541.571,1.000,0.000,0.000,1.000
1774921541.581,1.000,0.000,0.000,1.000
1774921541.591,0.924,0.076,0.000,1.000
1774921541.602,0.786,0.214,1.000,0.000
1774921541.612,1.000,0.000,1.000,0.000
1774921541.622,1.000,0.000,1.000,0.000
1774921541.632,1.000,0.000,1.000,0.000
1774921541.643,1.000,0.000,0.865,0.135
1774921541.653,1.000,0.000,1.000,0.000
1774921541.663,0.313,0.687,0.742,0.258
1774921541.673,1.000,0.000,1.000,0.000
1774921541.684,1.000,0.000,1.000,0.000
1774921541.694,1.000,0.000,1.000,0.000
1774921541.704,1.000,0.000,1.000,0.000
1774921541.714,1.000,0.000,0.768,0.232
1774921541.725,1.000,0.000,1.000,0.000
1774921541.735,1.000,0.000,1.000,0.000
1774921541.745,0.506,0.494,1.000,0.000
1774921541.755,1.000,0.000,0.917,0.083
1774921541.766,0.828,0.172,1.000,0.000
1774921541.776,1.000,0.000,1.000,0.000
1774921541.786,0.905,0.095,0.832,0.168
1774921541.796,1.000,0.000,1.000,0.000
1774921541.807,0.708,0.292,0.000,1.000
1774921541.817,0.856,0.144,0.000,1.000
1774921541.827,1.000,0.000,0.000,1.000
1774921541.837,1.000,0.000,0.000,1.000
1774921541.848,1.000,0.000,0.000,1.000
1774921541.858,1.000,0.000,0.026,0.974
1774921541.868,0.498,0.502,1.000,0.000
1774921541.878,1.000,0.000,1.000,0.000
1774921541.889,1.000,0.000,1.000,0.000
1774921541.899,0.992,0.008,1.000,0.000
1774921541.909,0.866,0.134,1.000,0.000
1774921541.919,1.000,0.000,1.000,0.000
1774921541.930,1.000,0.000,1.000,0.000
1774921541.940,1.000,0.000,1.000,0.000
1774921541.950,1.000,0.000,1.000,0.000
1774921541.960,1.000,0.000,1.000,0.000
1774921541.971,1.000,0.000,1.000,0.000
1774921541.981,1.000,0.000,0.941,0.059
1774921541.991,1.000,0.000,1.000,0.000
1774921542.001,1.000,0.000,1.000,0.000
1774921542.011,1.000,0.000,1.000,0.000
1774921542.022,1.000,0.000,1.000,0.000
1774921542.032,1.000,0.000,1.000,0.000
1774921542.042,1.000,0.000,1.000,0.000
1774921542.052,1.000,0.000,1.000,0.000
1774921542.063,1.000,0.000,1.000,0.000
1774921542.073,1.000,0.000,1.000,0.000
1774921542.083,1.000,0.000,0.000,1.000
1774921542.093,1.000,0.000,0.000,1.000
1774921542.104,1.000,0.000,0.000,1.000
1774921542.114,1.000,0.000,0.000,1.000
1774921542.124,0.880,0.120,0.000,1.000
1774921542.134,0.528,0.472,1.000,0.000
1774921542.145,1.000,0.000,1.000,0.000
1774921542.155,1.000,0.000,0.644,0.356
1774921542.165,0.983,0.017,1.000,0.000
1774921542.175,1.000,0.000,1.000,0.000
1774921542.186,1.000,0.000,1.000,0.000
1774921542.196,1.000,0.000,1.000,0.000
1774921542.206,0.926,0.074,1.000,0.000
1774921542.216,1.000,0.000,0.953,0.047
1774921542.227,0.983,0.017,1.000,0.000
1774921542.237,1.000,0.000,0.983,0.017
1774921542.247,1.000,0.000,1.000,0.000
1774921542.257,1.000,0.000,0.000,1.000
1774921542.268,1.000,0.000,0.000,1.000
1774921542.278,1.000,0.000,0.000,1.000
1774921542.288,1.000,0.000,0.000,1.000
1774921542.298,1.000,0.000,0.000,1.000
1774921542.309,1.000,0.000,0.000,1.000
1774921542.319,1.000,0.000,0.000,1.000
1774921542.329,1.000,0.000,0.000,1.000
1774921542.339,1.000,0.000,0.000,1.000
1774921542.350,1.000,0.000,0.000,1.000
1774921542.360,1.000,0.000,0.000,1.000
1774921542.370,1.000,0.000,0.000,1.000
1774921542.380,1.000,0.000,0.000,1.000
1774921542.391,1.000,0.000,0.000,1.000
1774921542.401,1.000,0.000,1.000,0.000
1774921542.411,1.000,0.000,1.000,0.000
1774921542.421,0.988,0.012,1.000,0.000
1774921542.431,1.000,0.000,1.000,0.000
1774921542.442,0.473,0.527,1.000,0.000
1774921542.452,1.000,0.000,1.000,0.000
1774921542.462,1.000,0.000,1.000,0.000
